bib_id,title,note_num,note,type,source
17525981,Hamlet : [prompt book]. [2].,4,"Edition: Knight's Cabinet edition, 1843",,daniel
17525981,Hamlet : [prompt book]. [2].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525982,Hamlet : [final or souvenir prompt book]. [20].,1,AMDigital Reference: Ham 20,,daniel
17525982,Hamlet : [final or souvenir prompt book]. [20].,2,Contains watercolours of 11 scenes.,,daniel
17525982,Hamlet : [final or souvenir prompt book]. [20].,3,Date of production: 10 Jan 1859,,daniel
17525982,Hamlet : [final or souvenir prompt book]. [20].,4,"Edition: Kean edition, 1859",,daniel
17525982,Hamlet : [final or souvenir prompt book]. [20].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525983,Hamlet : [final or souvenir prompt book]. [21].,1,AMDigital Reference: Ham 21,,daniel
17525983,Hamlet : [final or souvenir prompt book]. [21].,2,Date of production: 10 Jan 1859,,daniel
17525983,Hamlet : [final or souvenir prompt book]. [21].,3,"Edition: Kean edition, 1859",,daniel
17525983,Hamlet : [final or souvenir prompt book]. [21].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525983,Hamlet : [final or souvenir prompt book]. [21].,5,Watercolours of the eleven scenes within the play.,,daniel
17525984,Hamlet : [rehearsal copy]. [22].,1,AMDigital Reference: Ham 22,,daniel
17525984,Hamlet : [rehearsal copy]. [22].,2,Contains cast lists for the 1823 Drury Lane Production and the Park 1845 production.,,daniel
17525984,Hamlet : [rehearsal copy]. [22].,3,Date of production: 1860-1896?,,daniel
17525984,Hamlet : [rehearsal copy]. [22].,4,Edition: William Taylor& Co.,,daniel
17525984,Hamlet : [rehearsal copy]. [22].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525985,Hamlet : [rehearsal copy]. [23].,1,AMDigital Reference: Ham 23,,daniel
17525985,Hamlet : [rehearsal copy]. [23].,2,Date of production: c.1890,,daniel
17525985,Hamlet : [rehearsal copy]. [23].,3,"Edition: Booth-Winter edition, 1878",,daniel
17525985,Hamlet : [rehearsal copy]. [23].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525986,Hamlet : [prompt book]. [24].,1,AMDigital Reference: Ham 24,,daniel
17525986,Hamlet : [prompt book]. [24].,2,Annotation date: 1821,,daniel
17525986,Hamlet : [prompt book]. [24].,3,Date of production: 8 Jun 1821,,daniel
17525986,Hamlet : [prompt book]. [24].,4,"Edition: Oxberry edition, 1820",,daniel
17525986,Hamlet : [prompt book]. [24].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525987,Hamlet : [final or souvenir prompt book]. [25].,1,AMDigital Reference: Ham 25,,daniel
17525987,Hamlet : [final or souvenir prompt book]. [25].,2,Date of production: 21 May 1864,,daniel
17525987,Hamlet : [final or souvenir prompt book]. [25].,3,Edition: Lacy edition,,daniel
17525987,Hamlet : [final or souvenir prompt book]. [25].,4,Includes several sketches of scenes.,,daniel
17525987,Hamlet : [final or souvenir prompt book]. [25].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525988,Hamlet : [prompt book]. [26].,1,AMDigital Reference: Ham 26,,daniel
17525988,Hamlet : [prompt book]. [26].,2,Contains cast list for productions at Drury Lane (1823) and Park (1845).,,daniel
17525988,Hamlet : [prompt book]. [26].,3,Date of production: 19 Mar 1890,,daniel
17525988,Hamlet : [prompt book]. [26].,4,Edition: French's Standard Drama,,daniel
17525988,Hamlet : [prompt book]. [26].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525989,Hamlet : [prompt book]. [27].,1,AMDigital Reference: Ham 27,,daniel
17525989,Hamlet : [prompt book]. [27].,2,Date of production: c.1880-1950,,daniel
17525989,Hamlet : [prompt book]. [27].,3,Edition: Acting edition,,daniel
17525989,Hamlet : [prompt book]. [27].,4,"Pasted inside front cover is a letter from Julia Marlowe to 'Alice', regarding an imminent sailing to America.",,daniel
17525989,Hamlet : [prompt book]. [27].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525990,Hamlet : [rehearsal copy]. [28].,1,AMDigital Reference: Ham 28,,daniel
17525990,Hamlet : [rehearsal copy]. [28].,2,Date of production: 1823; 1845,,daniel
17525990,Hamlet : [rehearsal copy]. [28].,3,"Edition: Samuel French edition, n.d.",,daniel
17525990,Hamlet : [rehearsal copy]. [28].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525991,Hamlet : [prompt book; memorial book]. [29].,1,AMDigital Reference: Ham 29,,daniel
17525991,Hamlet : [prompt book; memorial book]. [29].,2,Contains an illustration of the Coat of Arms of Denmark and several illustrations depicting scenes from the play.,,daniel
17525991,Hamlet : [prompt book; memorial book]. [29].,3,Date of production: c.1850-1879,,daniel
17525991,Hamlet : [prompt book; memorial book]. [29].,4,Edition: Steevens edition,,daniel
17525991,Hamlet : [prompt book; memorial book]. [29].,5,"Includes playbills for: Montreal, 6 July 1854 (incomplete); Park Theatre, 16 Sept 1844; Covent Garden, 19 July 1819; Park Theatre, 18 Oct [1870]; and Daly's Fifth Avenue Theatre, 25 Oct 1875.",,daniel
17525991,Hamlet : [prompt book; memorial book]. [29].,6,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525992,Hamlet : [prompt book]. [3].,1,AMDigital Reference: Ham 3,,daniel
17525992,Hamlet : [prompt book]. [3].,2,Date of production: 28 Dec 1844,,daniel
17525992,Hamlet : [prompt book]. [3].,3,"Edition: Knight's Cabinet edition, 1843",,daniel
17525992,Hamlet : [prompt book]. [3].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525993,Hamlet : [final or souvenir prompt book]. [30].,1,AMDigital Reference: Ham 30,,daniel
17525993,Hamlet : [final or souvenir prompt book]. [30].,2,Annotation date: 1922,,daniel
17525993,Hamlet : [final or souvenir prompt book]. [30].,3,Colour illustration of the set.,,daniel
17525993,Hamlet : [final or souvenir prompt book]. [30].,4,Date of production: 1922,,daniel
17525993,Hamlet : [final or souvenir prompt book]. [30].,5,"Edition: Roycroft edition, 1902",,daniel
17525993,Hamlet : [final or souvenir prompt book]. [30].,6,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525994,Hamlet : [final or souvenir prompt book]. [31].,1,AMDigital Reference: Ham 31,,daniel
17525994,Hamlet : [final or souvenir prompt book]. [31].,2,Annotation date: 1924,,daniel
17525994,Hamlet : [final or souvenir prompt book]. [31].,3,Date of production: 1922-1924,,daniel
17525994,Hamlet : [final or souvenir prompt book]. [31].,4,"Edition: Roycroft edition, 1902",,daniel
17525994,Hamlet : [final or souvenir prompt book]. [31].,5,"Photograph of Barrymore on the front cover of a programme, scenery drawings, and blocking sketches.",,daniel
17525994,Hamlet : [final or souvenir prompt book]. [31].,6,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525995,Hamlet : [prompt book]. [32].,1,AMDigital Reference: Ham 32,,daniel
17525995,Hamlet : [prompt book]. [32].,2,Annotation date: 1906,,daniel
17525995,Hamlet : [prompt book]. [32].,3,Date of production: 1906,,daniel
17525995,Hamlet : [prompt book]. [32].,4,Edition: Shakespeare text,,daniel
17525995,Hamlet : [prompt book]. [32].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525995,Hamlet : [prompt book]. [32].,6,Small stage drawings.,,daniel
17525996,Hamlet : [rehearsal copy]. [33].,1,AMDigital Reference: Ham 33,,daniel
17525996,Hamlet : [rehearsal copy]. [33].,2,Annotation date: 1900,,daniel
17525996,Hamlet : [rehearsal copy]. [33].,3,Autograph of Owen Fawcett on cover.,,daniel
17525996,Hamlet : [rehearsal copy]. [33].,4,Date of production: c.1880-1904,,daniel
17525996,Hamlet : [rehearsal copy]. [33].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525997,Hamlet : [prompt book]. [34].,1,AMDigital Reference: Ham 34,,daniel
17525997,Hamlet : [prompt book]. [34].,2,Date of production: 1739,,daniel
17525997,Hamlet : [prompt book]. [34].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525998,Hamlet : [prompt book]. [35].,1,AMDigital Reference: Ham 35,,daniel
17525998,Hamlet : [prompt book]. [35].,2,Date of production: 1739,,daniel
17525998,Hamlet : [prompt book]. [35].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17525999,Hamlet : [memorial book]. [36].,1,AMDigital Reference: Ham 36,,daniel
17525999,Hamlet : [memorial book]. [36].,2,Contains illustrations of unidentified actors in various roles and photographs of productions.,,daniel
17525999,Hamlet : [memorial book]. [36].,3,Date of production: 1900; 1907; 1911; 1901,,daniel
17525999,Hamlet : [memorial book]. [36].,4,"Edition: Sothern edition, 1903",,daniel
17525999,Hamlet : [memorial book]. [36].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526000,Hamlet : [annotated copy]. [37].,1,AMDigital Reference: Ham 37,,daniel
17526000,Hamlet : [annotated copy]. [37].,2,Cast lists from Drury Lane 1823 and Park 1843.,,daniel
17526000,Hamlet : [annotated copy]. [37].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526001,Hamlet : [study book]. [38].,1,AMDigital Reference: Ham 38,,daniel
17526001,Hamlet : [study book]. [38].,2,Date of production: 1854,,daniel
17526001,Hamlet : [study book]. [38].,3,Edition: Modern Standard Drama,,daniel
17526001,Hamlet : [study book]. [38].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526002,Hamlet : [study book]. [39].,1,AMDigital Reference: Ham 39,,daniel
17526002,Hamlet : [study book]. [39].,2,Date of production: 1839,,daniel
17526002,Hamlet : [study book]. [39].,3,"Edition: Oxberry edition, 1818",,daniel
17526002,Hamlet : [study book]. [39].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526003,Hamlet : [rehearsal copy]. [4].,1,AMDigital Reference: Ham 4,,daniel
17526003,Hamlet : [rehearsal copy]. [4].,2,Date of production: 1823; 1845,,daniel
17526003,Hamlet : [rehearsal copy]. [4].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526004,Hamlet : [prompt book]. [40].,1,AMDigital Reference: Ham 40,,daniel
17526004,Hamlet : [prompt book]. [40].,2,Date of production: 1861,,daniel
17526004,Hamlet : [prompt book]. [40].,3,Edition: French's Standard Drama,,daniel
17526004,Hamlet : [prompt book]. [40].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526005,Hamlet : [public reading version]. [41].,1,AMDigital Reference: Ham 41,,daniel
17526005,Hamlet : [public reading version]. [41].,2,Date of production: c.1880-1892,,daniel
17526005,Hamlet : [public reading version]. [41].,3,"Edition: Works, Vol VII",,daniel
17526005,Hamlet : [public reading version]. [41].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526006,Hamlet : [study book]. [42].,1,AMDigital Reference: Ham 42,,daniel
17526006,Hamlet : [study book]. [42].,2,Contains cast list for productions at Covent Garden (1829) and Drury Lane (1829).,,daniel
17526006,Hamlet : [study book]. [42].,3,Contains illustrations of scenes from the play.,,daniel
17526006,Hamlet : [study book]. [42].,4,Date of production: 6 Feb 1843,,daniel
17526006,Hamlet : [study book]. [42].,5,Edition: Cumberland edition,,daniel
17526006,Hamlet : [study book]. [42].,6,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526007,Hamlet : [study book]. [43].,1,AMDigital Reference: Ham 43,,daniel
17526007,Hamlet : [study book]. [43].,2,Date of production: 26 Feb 1847,,daniel
17526007,Hamlet : [study book]. [43].,3,Edition: Cumberland edition,,daniel
17526007,Hamlet : [study book]. [43].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526008,Hamlet : [study book]. [44].,1,AMDigital Reference: Ham 44,,daniel
17526008,Hamlet : [study book]. [44].,2,Date of production: 26 Feb 1847,,daniel
17526008,Hamlet : [study book]. [44].,3,Edition: Cumberland edition,,daniel
17526008,Hamlet : [study book]. [44].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526009,Hamlet : [study book]. [45].,1,AMDigital Reference: Ham 45,,daniel
17526009,Hamlet : [study book]. [45].,2,Annotation date: 1847,,daniel
17526009,Hamlet : [study book]. [45].,3,Contains illustrations depicting scenes from the play.,,daniel
17526009,Hamlet : [study book]. [45].,4,Date of production: 26 Feb 1847,,daniel
17526009,Hamlet : [study book]. [45].,5,Edition: Cumberland edition,,daniel
17526009,Hamlet : [study book]. [45].,6,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526010,Hamlet : [annotated copy]. [46].,1,AMDigital Reference: Ham 46,,daniel
17526010,Hamlet : [annotated copy]. [46].,2,Date of production: c.1846,,daniel
17526010,Hamlet : [annotated copy]. [46].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526011,Hamlet : [rehearsal copy]. [47].,1,AMDigital Reference: Ham 47,,daniel
17526011,Hamlet : [rehearsal copy]. [47].,2,Edition: J.P. Kemble 1815,,daniel
17526011,Hamlet : [rehearsal copy]. [47].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526011,Hamlet : [rehearsal copy]. [47].,4,Printed edition shows cast lists for Drury Lane and Covent Garden 1815.,,daniel
17526012,Hamlet : [rehearsal copy]. [48].,1,AMDigital Reference: Ham 48,,daniel
17526012,Hamlet : [rehearsal copy]. [48].,2,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526013,Hamlet : [annotated copy]. [49].,1,AMDigital Reference: Ham 49,,daniel
17526013,Hamlet : [annotated copy]. [49].,2,Date of production: 30 Dec 1878,,daniel
17526013,Hamlet : [annotated copy]. [49].,3,"Edition: Irving edition, 1883",,daniel
17526013,Hamlet : [annotated copy]. [49].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526014,Hamlet : [prompt book]. [5].,1,AMDigital Reference: Ham 5,,daniel
17526014,Hamlet : [prompt book]. [5].,2,Contains cast list for productions at Drury Lane (1823) and Park (1845).,,daniel
17526014,Hamlet : [prompt book]. [5].,3,Date of production: 27 Feb 1865,,daniel
17526014,Hamlet : [prompt book]. [5].,4,Edition: French's Standard Drama,,daniel
17526014,Hamlet : [prompt book]. [5].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526015,Hamlet : [memorial book]. [50].,1,AMDigital Reference: Ham 50,,daniel
17526015,Hamlet : [memorial book]. [50].,2,Date of production: 1823; 1845,,daniel
17526015,Hamlet : [memorial book]. [50].,3,Edition: French's Standard Drama (issue of Lacy edition),,daniel
17526015,Hamlet : [memorial book]. [50].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526016,Hamlet : [rehearsal copy]. [51].,1,AMDigital Reference: Ham 51,,daniel
17526016,Hamlet : [rehearsal copy]. [51].,2,Date of production: 21 Jan 1892,,daniel
17526016,Hamlet : [rehearsal copy]. [51].,3,"Edition: Memorial Theatre edition, 1882",,daniel
17526016,Hamlet : [rehearsal copy]. [51].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526017,Hamlet : [preparation copy]. [52].,1,AMDigital Reference: Ham 52,,daniel
17526017,Hamlet : [preparation copy]. [52].,2,Date of production: c.1892-1905,,daniel
17526017,Hamlet : [preparation copy]. [52].,3,"Edition: Wilson Barrett edition, 1886",,daniel
17526017,Hamlet : [preparation copy]. [52].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526018,Hamlet : [study book]. [53].,1,AMDigital Reference: Ham 53,,daniel
17526018,Hamlet : [study book]. [53].,2,Date of production: 25 Oct 1853,,daniel
17526018,Hamlet : [study book]. [53].,3,"Edition: Kemble edition, 1814",,daniel
17526018,Hamlet : [study book]. [53].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526019,Hamlet : [prompt book]. [54].,1,AMDigital Reference: Ham 54,,daniel
17526019,Hamlet : [prompt book]. [54].,2,Date of production: c.1740,,daniel
17526019,Hamlet : [prompt book]. [54].,3,"Edition: Heringham and Bentley edition, 1683",,daniel
17526019,Hamlet : [prompt book]. [54].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526020,Hamlet : [rehearsal copy]. [55].,1,AMDigital Reference: Ham 55,,daniel
17526020,Hamlet : [rehearsal copy]. [55].,2,Date of production: 1700s,,daniel
17526020,Hamlet : [rehearsal copy]. [55].,3,"Edition: Martyn and Herringman edition, 1676",,daniel
17526020,Hamlet : [rehearsal copy]. [55].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526021,Hamlet : [prompt book]. [56].,1,AMDigital Reference: Ham 56,,daniel
17526021,Hamlet : [prompt book]. [56].,2,Date of production: c.1788,,daniel
17526021,Hamlet : [prompt book]. [56].,3,"Edition: Peter Wilson edition, Dublin, 1750",,daniel
17526021,Hamlet : [prompt book]. [56].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526022,Hamlet : [stage manager's book]. [57].,1,AMDigital Reference: Ham 57,,daniel
17526022,Hamlet : [stage manager's book]. [57].,2,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526023,Hamlet : [prompt book]. [58].,1,AMDigital Reference: Ham 58,,daniel
17526023,Hamlet : [prompt book]. [58].,2,Date of production: 1860s,,daniel
17526023,Hamlet : [prompt book]. [58].,3,"Edition: Edition ""as played by Edwin Forrest"" published by W.A. Moore",,daniel
17526023,Hamlet : [prompt book]. [58].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526024,Hamlet : [rehearsal copy]. [59].,1,AMDigital Reference: Ham 59,,daniel
17526024,Hamlet : [rehearsal copy]. [59].,2,Date of production: c.1875-1884,,daniel
17526024,Hamlet : [rehearsal copy]. [59].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526025,Hamlet : [rehearsal copy]. [6].,1,AMDigital Reference: Ham 6,,daniel
17526025,Hamlet : [rehearsal copy]. [6].,2,Date of production: c.1880,,daniel
17526025,Hamlet : [rehearsal copy]. [6].,3,"Edition: Booth-Winter edition, n.d.",,daniel
17526025,Hamlet : [rehearsal copy]. [6].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526026,Hamlet : [prompt book]. [60].,1,AMDigital Reference: Ham 60,,daniel
17526026,Hamlet : [prompt book]. [60].,2,Date of production: 1890,,daniel
17526026,Hamlet : [prompt book]. [60].,3,"Edition: Booth-Winter edition, 1896",,daniel
17526026,Hamlet : [prompt book]. [60].,4,"Photographs and sketches of various actors in the character of Hamlet including, William Winter and Edwin Booth.",,daniel
17526026,Hamlet : [prompt book]. [60].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526027,Hamlet : [memorial book]. [61].,1,AMDigital Reference: Ham 61,,daniel
17526027,Hamlet : [memorial book]. [61].,2,Date of production: 27 Aug 1860,,daniel
17526027,Hamlet : [memorial book]. [61].,3,Edition: French's Standard Drama,,daniel
17526027,Hamlet : [memorial book]. [61].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526028,Hamlet : [study book]. [63].,1,AMDigital Reference: Ham 63,,daniel
17526028,Hamlet : [study book]. [63].,2,Contains cast lists for 1834 and for Drury Lane 1812,,daniel
17526028,Hamlet : [study book]. [63].,3,Date of production: 1812,,daniel
17526028,Hamlet : [study book]. [63].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526029,Hamlet : [rehearsal copy]. [64].,1,AMDigital Reference: Ham 64,,daniel
17526029,Hamlet : [rehearsal copy]. [64].,2,Date of production: c.1800-1900,,daniel
17526029,Hamlet : [rehearsal copy]. [64].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526030,Hamlet : [annotated copy]. [65].,1,AMDigital Reference: Ham 65,,daniel
17526030,Hamlet : [annotated copy]. [65].,2,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526031,Hamlet : [annotated copy]. [66].,1,AMDigital Reference: Ham 66,,daniel
17526031,Hamlet : [annotated copy]. [66].,2,Date of production: 1829,,daniel
17526031,Hamlet : [annotated copy]. [66].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526032,Hamlet : [annotated copy]. [68].,1,AMDigital Reference: Ham 68,,daniel
17526032,Hamlet : [annotated copy]. [68].,2,Contains simple drawings of the stage depicting cast member positions and prop locations.,,daniel
17526032,Hamlet : [annotated copy]. [68].,3,Date of production: c.1800-1900,,daniel
17526032,Hamlet : [annotated copy]. [68].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526033,Hamlet : [prompt book]. [69].,1,AMDigital Reference: Ham 69,,daniel
17526033,Hamlet : [prompt book]. [69].,2,Date of production: c.1860-1869,,daniel
17526033,Hamlet : [prompt book]. [69].,3,"Due to tight binding, some text is lost into the gutter.",,daniel
17526033,Hamlet : [prompt book]. [69].,4,Edition: French's Standard Drama,,daniel
17526033,Hamlet : [prompt book]. [69].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526034,Hamlet : [rehearsal copy]. [7].,1,AMDigital Reference: Ham 7,,daniel
17526034,Hamlet : [rehearsal copy]. [7].,2,Annotation date: 1839-1843,,daniel
17526034,Hamlet : [rehearsal copy]. [7].,3,Date of production: c.1839-1843,,daniel
17526034,Hamlet : [rehearsal copy]. [7].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526035,Hamlet : [study book]. [70].,1,AMDigital Reference: Ham 44,,daniel
17526035,Hamlet : [study book]. [70].,2,Date of production: 26 Feb 1847,,daniel
17526035,Hamlet : [study book]. [70].,3,Edition: Cumberland edition,,daniel
17526035,Hamlet : [study book]. [70].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526035,Hamlet : [study book]. [70].,5,Portrait of Edwin Booth,,daniel
17526036,Hamlet : [annotated copy]. [71].,1,AMDigital Reference: Ham 71,,daniel
